,CountryCode,question_code,question_label,answer,SUM(response),percent_all
7759,Lithuania,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,132.0,0.14
7760,Lithuania,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,575.0,0.62
7761,Lithuania,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,74.0,0.08
7762,Luxembourg,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,11.0,0.01
7763,Luxembourg,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,168.0,0.18
7764,Luxembourg,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,7.0,0.01
7765,Latvia,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,53.0,0.06
7766,Latvia,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,348.0,0.37
7767,Latvia,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,33.0,0.04
7768,Malta,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,23.0,0.02
7769,Malta,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,248.0,0.27
7770,Malta,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,8.0,0.01
7771,Netherlands,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,192.0,0.21
7772,Netherlands,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,2906.0,3.12
7773,Netherlands,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,96.0,0.1
7774,Poland,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,491.0,0.53
7775,Poland,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,2084.0,2.24
7776,Poland,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,216.0,0.23
7777,Portugal,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,206.0,0.22
7778,Portugal,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,1814.0,1.95
7779,Portugal,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,116.0,0.12
7780,Romania,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,225.0,0.24
7781,Romania,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,929.0,1.0
7782,Romania,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,113.0,0.12
7783,Sweden,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,139.0,0.15
7784,Sweden,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,2240.0,2.41
7785,Sweden,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,86.0,0.09
7786,Slovenia,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,82.0,0.09
7787,Slovenia,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,463.0,0.5
7788,Slovenia,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,21.0,0.02
7789,Slovakia,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,104.0,0.11
7790,Slovakia,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,698.0,0.75
7791,Slovakia,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,35.0,0.04
7792,United_Kingdom,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Yes,680.0,0.73
7793,United_Kingdom,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",No,5890.0,6.33
7794,United_Kingdom,c4_c,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when looking for a house or apartment to rent or buy?",Don`t know,193.0,0.21
7795,Austria,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,269.0,0.29
7796,Austria,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,2198.0,2.36
7797,Austria,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,73.0,0.08
7798,Belgium,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,192.0,0.21
7799,Belgium,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,2646.0,2.84
7800,Belgium,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,65.0,0.07
7801,Bulgaria,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,87.0,0.09
7802,Bulgaria,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,867.0,0.93
7803,Bulgaria,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,83.0,0.09
7804,Cyprus,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,21.0,0.02
7805,Cyprus,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,128.0,0.14
7806,Cyprus,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,15.0,0.02
7807,Czech_Republic,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,195.0,0.21
7808,Czech_Republic,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,2219.0,2.38
7809,Czech_Republic,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,70.0,0.08
7810,Germany,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,2062.0,2.22
7811,Germany,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,17852.0,19.18
7812,Germany,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,370.0,0.4
7813,Denmark,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,133.0,0.14
7814,Denmark,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,1536.0,1.65
7815,Denmark,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,50.0,0.05
7816,Estonia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,31.0,0.03
7817,Estonia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,295.0,0.32
7818,Estonia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,26.0,0.03
7819,Greece,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,309.0,0.33
7820,Greece,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,2287.0,2.46
7821,Greece,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,165.0,0.18
7822,Spain,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,425.0,0.46
7823,Spain,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,5753.0,6.18
7824,Spain,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,166.0,0.18
7825,Finland,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,317.0,0.34
7826,Finland,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,3014.0,3.24
7827,Finland,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,125.0,0.13
7828,France,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,882.0,0.95
7829,France,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,7305.0,7.85
7830,France,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,241.0,0.26
7831,Croatia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,118.0,0.13
7832,Croatia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,975.0,1.05
7833,Croatia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,106.0,0.11
7834,Hungary,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,230.0,0.25
7835,Hungary,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,1904.0,2.05
7836,Hungary,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,153.0,0.16
7837,Ireland,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,191.0,0.21
7838,Ireland,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,1404.0,1.51
7839,Ireland,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,39.0,0.04
7840,Italy,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,1071.0,1.15
7841,Italy,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,11651.0,12.52
7842,Italy,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,617.0,0.66
7843,Lithuania,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,115.0,0.12
7844,Lithuania,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,637.0,0.68
7845,Lithuania,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,69.0,0.07
7846,Luxembourg,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,17.0,0.02
7847,Luxembourg,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,272.0,0.29
7848,Luxembourg,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,15.0,0.02
7849,Latvia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,48.0,0.05
7850,Latvia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,400.0,0.43
7851,Latvia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,32.0,0.03
7852,Malta,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,34.0,0.04
7853,Malta,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,279.0,0.3
7854,Malta,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,8.0,0.01
7855,Netherlands,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,168.0,0.18
7856,Netherlands,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,2978.0,3.2
7857,Netherlands,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,25.0,0.03
7858,Poland,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,303.0,0.33
7859,Poland,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,2329.0,2.5
7860,Poland,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,178.0,0.19
7861,Portugal,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,186.0,0.2
7862,Portugal,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,1816.0,1.95
7863,Portugal,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,111.0,0.12
7864,Romania,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,180.0,0.19
7865,Romania,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,945.0,1.02
7866,Romania,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,133.0,0.14
7867,Sweden,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,392.0,0.42
7868,Sweden,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,1999.0,2.15
7869,Sweden,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,76.0,0.08
7870,Slovenia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,48.0,0.05
7871,Slovenia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,541.0,0.58
7872,Slovenia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,19.0,0.02
7873,Slovakia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,74.0,0.08
7874,Slovakia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,881.0,0.95
7875,Slovakia,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,47.0,0.05
7876,United_Kingdom,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,924.0,0.99
7877,United_Kingdom,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,5711.0,6.14
7878,United_Kingdom,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,118.0,0.13
7879,Austria,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,132.0,0.14
7880,Austria,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,2327.0,2.5
7881,Austria,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,84.0,0.09
7882,Belgium,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,161.0,0.17
7883,Belgium,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,2680.0,2.88
7884,Belgium,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,56.0,0.06
7885,Bulgaria,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,83.0,0.09
7886,Bulgaria,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,853.0,0.92
7887,Bulgaria,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,90.0,0.1
7888,Cyprus,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,23.0,0.02
7889,Cyprus,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,123.0,0.13
7890,Cyprus,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,18.0,0.02
7891,Czech_Republic,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,202.0,0.22
7892,Czech_Republic,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,2199.0,2.36
7893,Czech_Republic,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,67.0,0.07
7894,Germany,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,1656.0,1.78
7895,Germany,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,17982.0,19.32
7896,Germany,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,778.0,0.84
7897,Denmark,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,128.0,0.14
7898,Denmark,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,1556.0,1.67
7899,Denmark,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,36.0,0.04
7900,Estonia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,10.0,0.01
7901,Estonia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,301.0,0.32
7902,Estonia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,19.0,0.02
7903,Greece,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,232.0,0.25
7904,Greece,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,2342.0,2.52
7905,Greece,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,190.0,0.2
7906,Spain,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,376.0,0.4
7907,Spain,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,5843.0,6.28
7908,Spain,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,213.0,0.23
7909,Finland,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,239.0,0.26
7910,Finland,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,3041.0,3.27
7911,Finland,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,149.0,0.16
7912,France,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,596.0,0.64
7913,France,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,7490.0,8.05
7914,France,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,299.0,0.32
7915,Croatia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,86.0,0.09
7916,Croatia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,975.0,1.05
7917,Croatia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,134.0,0.14
7918,Hungary,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,144.0,0.15
7919,Hungary,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,2001.0,2.15
7920,Hungary,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,119.0,0.13
7921,Ireland,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,140.0,0.15
7922,Ireland,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,1434.0,1.54
7923,Ireland,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,49.0,0.05
7924,Italy,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,864.0,0.93
7925,Italy,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,11839.0,12.72
7926,Italy,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,643.0,0.69
7927,Lithuania,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,67.0,0.07
7928,Lithuania,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,638.0,0.69
7929,Lithuania,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,81.0,0.09
7930,Luxembourg,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,26.0,0.03
7931,Luxembourg,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,161.0,0.17
7932,Luxembourg,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,0.0,0.0
7933,Latvia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,46.0,0.05
7934,Latvia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,280.0,0.3
7935,Latvia,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,24.0,0.03
7936,Malta,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,29.0,0.03
7937,Malta,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,238.0,0.26
7938,Malta,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,14.0,0.02
7939,Netherlands,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,127.0,0.14
7940,Netherlands,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,3006.0,3.23
7941,Netherlands,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,43.0,0.05
7942,Poland,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,198.0,0.21
7943,Poland,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,2132.0,2.29
7944,Poland,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,323.0,0.35
7945,Portugal,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Yes,111.0,0.12
7946,Portugal,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",No,1871.0,2.01
7947,Portugal,c4_e,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by social service personnel?",Don`t know,128.0,0.14
